sku,name,category,function,relatives,designer,image,gridorder,neworder
4128901,Franport 1 - Light Wall Sconce,Wall > Bath,Bath,Franport,,https://www.circalighting.com/media/catalog/product/4/1/4128901962_7.png,2203.0000,,
F3194,Gannet Extra Large Two-Tier Lantern,Ceiling > Chandelier,,Gannet,Feiss,https://www.circalighting.com/media/catalog/product/f/3/f31948wowaf_1.png,544.0000,,
WB1877,Gannet 1 - Light Wall Sconce,Wall > Decorative,,Gannet,Feiss,https://www.circalighting.com/media/catalog/product/w/b/wb1877wowaf_1.png,1949.0000,,
F3195,Greenbrier 4 - Light Lantern,Ceiling > Chandelier,,Greenbrier,Feiss,https://www.circalighting.com/media/catalog/product/f/3/f31954io_1.png,704.0000,,
F3196,Greenbrier 3 - Light Lantern,Ceiling > Chandelier,,Greenbrier,Feiss,https://www.circalighting.com/media/catalog/product/f/3/f31963io_1.png,703.0000,,
F3197,Greenbrier 6 - Light Lantern,Ceiling > Chandelier,,Greenbrier,Feiss,https://www.circalighting.com/media/catalog/product/f/3/f31976io_1.png,705.0000,,
31807,Holman 3 - Light Chandelier,Ceiling > Chandelier,,Holman,Sea Gull Lighting,,1189.0000,,
31809,Holman 5 - Light Chandelier,Ceiling > Chandelier,,Holman,Sea Gull Lighting,,1189.0000,,
7527803,Morill 3 - Light Flush Mount,Ceiling > Flush Mount,,Morill,,https://www.circalighting.com/media/catalog/product/7/5/7527803839_1.png,732.0000,,
7727802,Morill Semi-Flush Mount,Ceiling > Flush Mount,,Morill,,https://www.circalighting.com/media/catalog/product/7/7/7727802839_1.png,734.0000,,
6227801,Morill 1 - Light Pendant,Ceiling > Pendant,,Morill,,https://www.circalighting.com/media/catalog/product/6/2/6227801839_1.png,735.0000,,
F2585,Perry 9 - Light Multi-Tier Chandelier,Ceiling > Chandelier,Chandelier,Perry,Feiss,https://www.circalighting.com/media/catalog/product/f/2/f258563bs_1.png,1342.0000,,
F258563,Perry 9 - Light Multi-Tier Chandelier,Ceiling > Chandelier,Chandelier,Perry,Feiss,https://www.circalighting.com/media/catalog/product/f/2/f258563htbz_1.png,1343.0000,,
F2534,Peyton 9 - Light Multi-Tier Chandelier,Ceiling > Chandelier,,Peyton,Feiss,https://www.circalighting.com/media/catalog/product/f/2/f253463bk_1.png,1633.0000,,
3120203,Seville 3 - Light Chandelier,Ceiling > Chandelier,Chandelier,Seville,Sea Gull Lighting,https://www.circalighting.com/media/catalog/product/3/1/3120203962_8.png,1267.0000,,
3120205,Seville 5 - Light Chandelier,Ceiling > Chandelier,Chandelier,Seville,Sea Gull Lighting,https://www.circalighting.com/media/catalog/product/3/1/3120205962_2.png,1271.0000,,
3120209,Seville 9 - Light Chandelier,Ceiling > Chandelier,Chandelier,Seville,Sea Gull Lighting,https://www.circalighting.com/media/catalog/product/3/1/3120209962_1.png,1279.0000,,
3220205,Seville 5 - Light Downlight Chandelier,Ceiling > Chandelier,Chandelier,Seville,Sea Gull Lighting,https://www.circalighting.com/media/catalog/product/3/2/3220205962_7.png,1275.0000,,
4120201,Seville 1 - Light Wall Sconce,Wall > Bath,Bath,Seville,,https://www.circalighting.com/media/catalog/product/4/1/4120201962_7.png,2737.0000,,
SF254,Sunset Drive 4 - Light Semi-Flush Mount,Ceiling > Flush Mount,Flush Mount,Sunset Drive,Feiss,https://www.circalighting.com/media/catalog/product/s/f/sf254bs_1.png,1327.0000,,
SF258,Sunset Drive 3 - Light Semi-Flush Mount,Ceiling > Flush Mount,Flush Mount,Sunset Drive,Feiss,https://www.circalighting.com/media/catalog/product/s/f/sf258bs_1.png,1324.0000,,
4141301,Towner 1 - Light Wall Sconce,Wall > View All,,Towner,,https://www.circalighting.com/media/catalog/product/4/1/4141301848_1.png,1893.0000,,
5141303,Towner 3 - Light Cluster Pendant,Ceiling > Pendant,,Towner,,https://www.circalighting.com/media/catalog/product/5/1/5141303848_1.png,194.0000,,
5141305,Towner 5 - Light Cluster Pendant,Ceiling > Pendant,Pendant,Towner,,https://www.circalighting.com/media/catalog/product/5/1/5141305962_1.png,198.0000,,
6641308,Towner Linear Chandelier,Ceiling > Linear,,Towner,,https://www.circalighting.com/media/catalog/product/6/6/6641308848_1.png,202.0000,,
F2961,Vintner 9 - Light Chandelier,Ceiling > Chandelier,,Vintner,Feiss,https://www.circalighting.com/media/catalog/product/f/2/f296163sn_1.png,973.0000,,
F2962,Vintner 18 - Light Chandelier,Ceiling > Chandelier,Chandelier,Vintner,Feiss,https://www.circalighting.com/media/catalog/product/f/2/f2962963htbz_1.png,975.0000,,
7728602,Cowen Semi-Flush Convertible Pendant,Ceiling > Flush Mount,,Cowen,,https://www.circalighting.com/media/catalog/product/7/7/7728602802_1.png,507.0000,,
5128606,Cowen 6 - Light Lantern,Ceiling > Pendant,,Cowen,Sea Gull Lighting,,6888.0000,,
6128601,Cowen Mini Pendant,Ceiling > Pendant,,Cowen,,https://www.circalighting.com/media/catalog/product/6/1/6128601802_1.png,510.0000,,
6528603,Cowen 3 - Light Pendant,Ceiling > Pendant,,Cowen,,https://www.circalighting.com/media/catalog/product/6/5/6528603802_1.png,508.0000,,
6628605,Cowen Linear Pendant,Ceiling > Linear,,Cowen,,https://www.circalighting.com/media/catalog/product/6/6/6628605802_1.png,509.0000,,
OL7633,Dakota 3 - Light Flush Mount,Ceiling > Flush Mount,,Dakota,Feiss,https://www.circalighting.com/media/catalog/product/o/l/ol7633es_1.png,492.0000,,
OL7631,Dakota Hanging Lantern,Outdoor > Ceiling,,Dakota,Feiss,https://www.circalighting.com/media/catalog/product/o/l/ol7631es_1.png,3039.0000,,
OL7627,Dakota Post Lantern,Outdoor > Post,,Dakota,Feiss,https://www.circalighting.com/media/catalog/product/o/l/ol7627es_1.png,3041.0000,,
OL7621,Dakota Medium Outdoor Wall Lantern,Outdoor > Wall,,Dakota,Feiss,https://www.circalighting.com/media/catalog/product/o/l/ol7621es_1.png,3028.0000,,
OL7622,Dakota Large Outdoor Wall Lantern,Outdoor > Wall,,Dakota,Feiss,https://www.circalighting.com/media/catalog/product/o/l/ol7622es_1.png,3031.0000,,
OL7623,Dakota Extra Large Outdoor Wall Lantern,Outdoor > Wall,,Dakota,Feiss,https://www.circalighting.com/media/catalog/product/o/l/ol7623es_1.png,3034.0000,,
7716502,Geary Small Semi-Flush Convertible Pendant,Ceiling > Flush Mount,,Geary,,https://www.circalighting.com/media/catalog/product/7/7/7716502710_1.png,1577.0000,,
7716503,Geary Medium Semi-Flush Convertible Pendant,Ceiling > Flush Mount,Flush Mount,Geary,,https://www.circalighting.com/media/catalog/product/7/7/7716503782_4.png,1588.0000,,
7716504,Geary Large Semi-Flush Convertible Pendant,Ceiling > Flush Mount,Flush Mount,Geary,,https://www.circalighting.com/media/catalog/product/7/7/7716504962_7.png,1593.0000,,
6616503,Geary Medium Pendant,Ceiling > Pendant,Pendant,Geary,,https://www.circalighting.com/media/catalog/product/6/6/6616503962_1.png,1604.0000,,
6616504,Geary Large Pendant,Ceiling > Pendant,Pendant,Geary,,https://www.circalighting.com/media/catalog/product/6/6/6616504710_1.png,1609.0000,,
7728502,Gereon Semi-Flush Convertible Pendant,Ceiling > Flush Mount,,Gereon,,https://www.circalighting.com/media/catalog/product/7/7/772850212_1.png,500.0000,,
6128501,Gereon Mini Pendant,Ceiling > Pendant,,Gereon,,https://www.circalighting.com/media/catalog/product/6/1/612850112_1.png,503.0000,,
6528503,Gereon 3 - Light Pendant,Ceiling > Pendant,,Gereon,,https://www.circalighting.com/media/catalog/product/6/5/652850312_1.png,501.0000,,
6528504,Gereon 4 - Light Pendant,Ceiling > Pendant,,Gereon,,https://www.circalighting.com/media/catalog/product/6/5/652850412_1.png,502.0000,,
SF341,Harrow Small Semi Flush Mount,Ceiling > Flush Mount,,Harrow,Feiss,https://www.circalighting.com/media/catalog/product/s/f/sf341orb_1.png,175.0000,,
SF342,Harrow Large Semi Flush Mount,Ceiling > Flush Mount,,Harrow,Feiss,https://www.circalighting.com/media/catalog/product/s/f/sf342orb_1.png,176.0000,,
75444,Nash Flush Mount,Ceiling > Flush Mount,,Nash,,,168.0000,,
75445,Nash 2 - Light Flush Mount,Ceiling > Flush Mount,,Nash,,,168.0000,,
75446,Nash 3 - Light Flush Mount,Ceiling > Flush Mount,,Nash,,,168.0000,,
6537001,Arilda Pendant,Ceiling > Pendant,,Arilda,,https://www.circalighting.com/media/catalog/product/6/5/6537001962_7.png,454.0000,,
P1461,Baylor 1 - Light Pendant,Ceiling > Pendant,,Baylor,Feiss,https://www.circalighting.com/media/catalog/product/p/1/p1461orb_1.png,456.0000,,
6551103,Davlin Small Chandelier,Ceiling > Pendant,,Davlin,,https://www.circalighting.com/media/catalog/product/6/5/6551103846_1.png,568.0000,,
6551104,Davlin Medium Chandelier,Ceiling > Pendant,,Davlin,,https://www.circalighting.com/media/catalog/product/6/5/6551104846_1.png,570.0000,,
6551106,Davlin Large Chandelier,Ceiling > Pendant,,Davlin,,https://www.circalighting.com/media/catalog/product/6/5/6551106846_1.png,572.0000,,
6146501,Jeyne Mini Pendant,Ceiling > Pendant,,Jeyne,,https://www.circalighting.com/media/catalog/product/6/1/6146501782_1.png,352.0000,,
6646501,Jeyne Small Pendant,Ceiling > Pendant,,Jeyne,,https://www.circalighting.com/media/catalog/product/6/6/664650144_1.png,356.0000,,
6746501,Jeyne Medium Pendant,Ceiling > Pendant,,Jeyne,,https://www.circalighting.com/media/catalog/product/6/7/674650144_1.png,360.0000,,
6536901,Kea 1 - Light Pendant,Ceiling > Pendant,Pendant,Kea,,https://www.circalighting.com/media/catalog/product/6/5/6536901782_1.png,452.0000,,
6701801,Leo Medium Globe Pendant,Ceiling > Pendant,,Leo - Hanging Globe,,https://www.circalighting.com/media/catalog/product/6/7/670180104_1.png,484.0000,,
6801801,Leo Large Globe Pendant,Ceiling > Pendant,,Leo - Hanging Globe,,https://www.circalighting.com/media/catalog/product/6/8/680180104_1.png,489.0000,,
5134503,Moffet Street Small Lantern,Ceiling > Pendant,,Moffet Street,,https://www.circalighting.com/media/catalog/product/5/1/5134503872_1.png,551.0000,,
4134501,Moffet Street 1 - Light Wall Sconce,Wall > View All,,Moffet Street,,https://www.circalighting.com/media/catalog/product/4/1/4134501872_1.png,1950.0000,,
5134504,Moffet Street Medium Lantern,Ceiling > Pendant,,Moffet Street,,https://www.circalighting.com/media/catalog/product/5/1/5134504872_1.png,553.0000,,
5134508,Moffet Street Large Two-Tier Lantern,Ceiling > Pendant,,Moffet Street,,https://www.circalighting.com/media/catalog/product/5/1/5134508872_1.png,555.0000,,
6634506,Moffet Street Linear Lantern,Ceiling > Linear,,Moffet Street,,https://www.circalighting.com/media/catalog/product/6/6/6634506872_1.png,557.0000,,
WB1847,Marlena Small Wall Sconce,Wall > Decorative,,Marlena,Feiss,https://www.circalighting.com/media/catalog/product/w/b/wb1847anbz_1.png,1864.0000,,
4450502,Clement 2 - Light Wall Sconce,Wall > Bath,Bath,Clement,,https://www.circalighting.com/media/catalog/product/4/4/4450502962_1.png,2761.0000,,
4450503,Clement 3 - Light Wall Sconce,Wall > Bath,Bath,Clement,,https://www.circalighting.com/media/catalog/product/4/4/4450503962_1.png,2767.0000,,
4450504,Clement 4 - Light Wall Sconce,Wall > Bath,Bath,Clement,,https://www.circalighting.com/media/catalog/product/4/4/4450504782_1.png,2769.0000,,
WB1873,Hewitt 1 - Light Wall Sconce,Wall > Decorative,Decorative,Hewitt,Feiss,https://www.circalighting.com/media/catalog/product/w/b/wb1873anbz_7.png,1852.0000,,
WB1855,Pippin Small Wall Sconce,Wall > Decorative,Decorative,Pippin,Feiss,https://www.circalighting.com/media/catalog/product/w/b/wb1855anbz_1.png,1858.0000,,
WB1874,Silo 1 - Light Wall Sconce,Wall > Decorative,,Silo,Feiss,https://www.circalighting.com/media/catalog/product/w/b/wb1874anbz_1.png,1944.0000,,
4123001,Waseca 1 - Light Wall Sconce,Wall > Bath,,Waseca,,https://www.circalighting.com/media/catalog/product/4/1/412300105_1.png,2130.0000,,
4423002,Waseca 2 - Light Wall Sconce,Wall > Bath,,Waseca,,https://www.circalighting.com/media/catalog/product/4/4/442300205_1.png,2134.0000,,
4423003,Waseca 3 - Light Wall Sconce,Wall > Bath,Bath,Waseca,,https://www.circalighting.com/media/catalog/product/4/4/442300305_1.png,2138.0000,,
4423004,Waseca 4 - Light Wall Sconce,Wall > Bath,,Waseca,,https://www.circalighting.com/media/catalog/product/4/4/442300405_1.png,2142.0000,,
4516191S,Aldridge Medium LED Wall Sconce,Wall > Bath,,Aldridge,,https://www.circalighting.com/media/catalog/product/4/5/4516191s962_1.png,2445.0000,,
4616191S,Aldridge Large LED Wall Sconce,Wall > Bath,,Aldridge,,https://www.circalighting.com/media/catalog/product/4/6/4616191s962_1.png,2446.0000,,
4434691S,East Benton Small LED Wall Sconce,Wall > Bath,,East Benton,,https://www.circalighting.com/media/catalog/product/4/4/4434691s962_1.png,2263.0000,,
4534691S,East Benton Medium LED Wall Sconce,Wall > Bath,,East Benton,,https://www.circalighting.com/media/catalog/product/4/5/4534691s962_1.png,2264.0000,,
4734691S,East Benton Large LED Wall Sconce,Wall > Bath,,East Benton,,https://www.circalighting.com/media/catalog/product/4/7/4734691s962_1.png,2265.0000,,
OL14309ANB,Newport 1 - Light Hanging Lantern,Outdoor > Ceiling,Ceiling,Newport,Feiss,https://www.circalighting.com/media/catalog/product/o/l/ol14309anbz_1.png,3057.0000,,
OL14300,Newport 1 - Light Wall Lantern,Outdoor > Wall,Wall,Newport,Feiss,https://www.circalighting.com/media/catalog/product/o/l/ol14300anbz_1.png,3048.0000,,
OL14301ANB,Newport 1 - Light Wall Lantern,Outdoor > Wall,Wall,Newport,Feiss,https://www.circalighting.com/media/catalog/product/o/l/ol14301anbz_1.png,3051.0000,,
OL14302ANB,Newport 3 - Light Wall Lantern,Outdoor > Wall,Wall,Newport,Feiss,https://www.circalighting.com/media/catalog/product/o/l/ol14302anbz_1.png,3053.0000,,
OL14303ANB,Newport 4 - Light Wall Lantern,Outdoor > Wall,Wall,Newport,Feiss,https://www.circalighting.com/media/catalog/product/o/l/ol14303anbz_1.png,3055.0000,,
8550701,Calder Small Wall Lantern,Outdoor > Wall,Wall,Calder,,https://www.circalighting.com/media/catalog/product/8/5/855070112_1.png,3343.0000,,
6250701,Calder Hanging Lantern,Outdoor > Ceiling,Ceiling,Calder,,https://www.circalighting.com/media/catalog/product/6/2/625070171_7.png,3355.0000,,
8250701,Calder Post Lantern,Outdoor > Post,Post,Calder,,https://www.circalighting.com/media/catalog/product/8/2/825070171_7.png,3359.0000,,
8650701,Calder Medium Wall Lantern,Outdoor > Wall,Wall,Calder,,https://www.circalighting.com/media/catalog/product/8/6/865070112_1.png,3347.0000,,
8750701,Calder Large Wall Lantern,Outdoor > Wall,Wall,Calder,,https://www.circalighting.com/media/catalog/product/8/7/875070112_1.png,3351.0000,,
89343,Cape May Extra Large Outdoor Wall Lantern,Outdoor > Wall,,Cape May,,https://www.circalighting.com/media/catalog/product/8/8/88243en3780_1.png,3703.0000,,
OL5414,Cotswold Lane Large Lantern,Outdoor > Ceiling,Ceiling,Cotswold Lane,Feiss,https://www.circalighting.com/media/catalog/product/o/l/ol5414bk_1.png,3608.0000,,
OL5425,Cotswold Lane Large Lantern,Outdoor > Ceiling,Ceiling,Cotswold Lane,Feiss,https://www.circalighting.com/media/catalog/product/o/l/ol5425bk_1.png,3609.0000,,
OL5431,Cotswold Lane Small Lantern,Outdoor > Ceiling,Ceiling,Cotswold Lane,Feiss,https://www.circalighting.com/media/catalog/product/o/l/ol5431gbz_1.png,3599.0000,,
OL5432,Cotswold Lane Medium Lantern,Outdoor > Ceiling,Ceiling,Cotswold Lane,Feiss,https://www.circalighting.com/media/catalog/product/o/l/ol5432gbz_1.png,3603.0000,,
OL5433,Cotswold Lane Flush Mount,Outdoor > Ceiling,Ceiling,Cotswold Lane,Feiss,https://www.circalighting.com/media/catalog/product/o/l/ol5433gbz_1.png,3595.0000,,
OL5405,Cotswold Lane Tall Wall Bracket Lantern,Outdoor > Wall,Wall,Cotswold Lane,Feiss,https://www.circalighting.com/media/catalog/product/o/l/ol5405bk_1.png,3591.0000,,
OL5420,Cotswold Lane 1 - Light Wall Lantern,Outdoor > Wall,Wall,Cotswold Lane,Feiss,https://www.circalighting.com/media/catalog/product/o/l/ol5420gbz_1.png,3571.0000,,
OL5421,Cotswold Lane Mini Bracket Lantern,Outdoor > Wall,Wall,Cotswold Lane,Feiss,https://www.circalighting.com/media/catalog/product/o/l/ol5421gbz_1.png,3579.0000,,
OL5422,Cotswold Lane Medium Wall Bracket Lantern,Outdoor > Wall,Wall,Cotswold Lane,Feiss,https://www.circalighting.com/media/catalog/product/o/l/ol5422gbz_1.png,3583.0000,,
OL5423,Cotswold Lane Small Wall Lantern,Outdoor > Wall,Wall,Cotswold Lane,Feiss,https://www.circalighting.com/media/catalog/product/o/l/ol5423gbz_1.png,3575.0000,,
OL5424,Cotswold Lane Large Wall Bracket Lantern,Outdoor > Wall,Wall,Cotswold Lane,Feiss,https://www.circalighting.com/media/catalog/product/o/l/ol5424gbz_1.png,3587.0000,,
OL5426,Cotswold Lane Tall Wall Bracket Lantern,Outdoor > Wall,Wall,Cotswold Lane,Feiss,https://www.circalighting.com/media/catalog/product/o/l/ol5426bk_1.png,3593.0000,,
8547401,Gaelan Small Wall Lantern,Outdoor > Wall,,Gaelan,,https://www.circalighting.com/media/catalog/product/8/5/854740112_1.png,3220.0000,,
6247401,Gaelan Pendant,Outdoor > Ceiling,Ceiling,Gaelan,,https://www.circalighting.com/media/catalog/product/6/2/624740112_1.png,3232.0000,,
6247431,Gaelan Pendant,Outdoor > Ceiling,,Gaelan,,https://www.circalighting.com/media/catalog/product/6/2/6247431753_1.png,3234.0000,,
8547431,Gaelan Small Wall Lantern,Outdoor > Wall,,Gaelan,,https://www.circalighting.com/media/catalog/product/8/5/8547431753_1.png,3222.0000,,
8647401,Gaelan Medium Wall Lantern,Outdoor > Wall,Wall,Gaelan,,https://www.circalighting.com/media/catalog/product/8/6/8647401en312_8.png,3224.0000,,
8647431,Gaelan Medium Wall Lantern,Outdoor > Wall,,Gaelan,,https://www.circalighting.com/media/catalog/product/8/6/8647431753_1.png,3226.0000,,
8747401,Gaelan Large Wall Lantern,Outdoor > Wall,Wall,Gaelan,,https://www.circalighting.com/media/catalog/product/8/7/874740112_1.png,3228.0000,,
8747431,Gaelan Large Wall Lantern,Outdoor > Wall,,Gaelan,,https://www.circalighting.com/media/catalog/product/8/7/8747431753_1.png,3230.0000,,
8529301,Galvyn Small Wall Lantern,Outdoor > Wall,,Galvyn,,https://www.circalighting.com/media/catalog/product/8/5/8529301en312_5.png,3418.0000,,
6229301,Galvyn Pendant,Outdoor > Ceiling,Ceiling,Galvyn,,https://www.circalighting.com/media/catalog/product/6/2/622930112_1.png,3434.0000,,
8229301,Galvyn Post Lantern,Outdoor > Post,,Galvyn,,https://www.circalighting.com/media/catalog/product/8/2/8229301en312_8.png,3438.0000,,
8629301,Galvyn Medium Wall Lantern,Outdoor > Wall,,Galvyn,,https://www.circalighting.com/media/catalog/product/8/6/862930112_1.png,3422.0000,,
8729301,Galvyn Large Wall Lantern,Outdoor > Wall,,Galvyn,,https://www.circalighting.com/media/catalog/product/8/7/872930112_1.png,3426.0000,,
8829301,Galvyn Extra Large Wall Lantern,Outdoor > Wall,,Galvyn,,https://www.circalighting.com/media/catalog/product/8/8/882930112_1.png,3430.0000,,
8537101,Marinus Small Outdoor Wall Lantern,Outdoor > Wall,,Marinus,,https://www.circalighting.com/media/catalog/product/8/5/8537101839_1.png,3129.0000,,
600LNDB,Linden Bath,Wall > Bath,Bath,,Sean Lavin,https://www.circalighting.com/media/catalog/product/6/0/600lndbfn_1.png,8280.0000,,
700BCGIAR,Gia Bath,Wall > Bath,Bath,,Sean Lavin,https://www.circalighting.com/media/catalog/product/7/0/700bcgiar336csled930_1.png,8261.0000,,
700BCRAER,Rae Bath,Wall > Bath,Bath,,Sean Lavin,https://www.circalighting.com/media/catalog/product/7/0/700bcraer636sled835_1.png,8225.0000,,
700LSGATS,GATICA LED Linear Suspension,Ceiling > Linear,Linear,,TL Studio,https://www.circalighting.com/media/catalog/product/7/0/700lsgats93504wa200sa12_1.png,9039.0000,,
700OWGAG,Gage 15 Outdoor Wall,Outdoor > Wall,Wall,,TL Studio,https://www.circalighting.com/media/catalog/product/7/0/700owgag83015dhunvspc_1.png,9576.0000,,
700WSBOR,Boreal Wall,Wall > Decorative,Decorative,,Sean Lavin,https://www.circalighting.com/media/catalog/product/7/0/700wsborizcf_1.png,8790.0000,,
700WSLRKS,Mini Larkspur Wall,Wall > Decorative,Decorative,,TL Studio,https://www.circalighting.com/media/catalog/product/7/0/700wslrkswscf_4.png,8810.0000,,
11028QC1,New Constructio 6" Airtight Housing with Quick Connects,Ceiling > View All,,Recessed Lighting,,,299.0000,,
FM312,Sunset Drive 3 - Light Flush Mount,Ceiling > Flush Mount,Flush Mount,Sunset Drive,Feiss,https://www.circalighting.com/media/catalog/product/f/m/fm312bs_1.png,1315.0000,,
